address,price,sold_date,sold_type,bedrooms,bathroom,car_space,land_size (m2),house_type
"213 Spring Street,RESERVOIR VIC s",751500,20 Dec 2024,auction,3,1,4.0,635.0,House
"96-98 Albert Street,ROSEDALE VIC s2,",415000,20 Dec 2024,private treaty,3,1,4.0,25.0,House
"24 Southam Drive,TAGGERTY VIC s2,",565000,20 Dec 2024,private treaty,3,1,4.0,881.0,House
"24 Belgrade Avenue,WODONGA VIC s",417500,20 Dec 2024,private treaty,3,1,4.0,632.0,House
"138 Clarke Street,BENALLA VIC s",365000,19 Dec 2024,private treaty,3,1,4.0,805.0,House
"26 Davitt Drive,DEER PARK VIC s",660000,19 Dec 2024,private treaty,3,1,4.0,527.0,House
"50 Thompson Street,DUNOLLY VIC s",320000,19 Dec 2024,private treaty,3,1,4.0,974.0,House
"85 Rose Avenue,NORLANE VIC s",460000,19 Dec 2024,private treaty,3,1,4.0,658.0,House
"40 Junipers Road,SMYTHESDALE VIC s8.09ha",790000,19 Dec 2024,private treaty,3,1,4.0,658.0,House
"16 Pershing STREET,RESERVOIR VIC s",1100000,18 Dec 2024,auction,3,1,4.0,696.0,House
"10 Illawong Grove,WERRIBEE VIC s",538000,18 Dec 2024,private treaty,3,1,4.0,576.0,House
"137 Marshall Road,AIRPORT WEST VIC s",925000,17 Dec 2024,auction,3,1,4.0,610.0,House
"9 Griffiths Street,BELLFIELD VIC s",1010000,17 Dec 2024,private treaty,3,1,4.0,744.0,House
"71 Langston Street,BENDIGO VIC s",610000,17 Dec 2024,private treaty,3,1,4.0,353.0,House
"26 Kia-ora Parade,FERNTREE GULLY VIC s",760000,17 Dec 2024,sold prior to auction,3,1,4.0,353.0,House
"3 Hyman Street,KORUMBURRA VIC s",490000,17 Dec 2024,private treaty,3,1,4.0,773.0,House
"24 McCormack Crescent,HOPPERS CROSSING VIC s",535000,16 Dec 2024,auction,3,1,4.0,603.0,House
"39 Gowrie Avenue,FRANKSTON SOUTH VIC s",1160000,14 Dec 2024,auction,3,1,4.0,669.0,House
"15 Goodwood Drive,KEILOR DOWNS VIC s",800000,14 Dec 2024,auction,3,1,4.0,676.0,House
"51 Allenby Avenue,RESERVOIR VIC s",865000,14 Dec 2024,auction,3,1,4.0,862.0,House
"7 St Johns Court,RESERVOIR VIC s",885000,14 Dec 2024,auction,3,1,4.0,812.0,House
"32 Heather Avenue,THOMASTOWN VIC s",660500,14 Dec 2024,auction,3,1,4.0,550.0,House
"11 Begley Street,COLAC VIC s",502500,13 Dec 2024,private treaty,3,1,4.0,697.0,House
"27 Atkins Street,EUROA VIC s",495000,13 Dec 2024,sold prior to auction,3,1,4.0,718.0,House
"218 Rippon Road,HAMILTON VIC s",370000,13 Dec 2024,private treaty,3,1,4.0,778.0,House
"53 Hourigan Road,MORWELL VIC s",349500,13 Dec 2024,private treaty,3,1,4.0,640.0,House
"26 Mathieson Street,COBURG NORTH VIC s",1000000,12 Dec 2024,private treaty,3,1,4.0,680.0,House
"3031 Northern Grampians Road,WARTOOK VIC s17.5ha",465000,12 Dec 2024,private treaty,3,1,4.0,680.0,House
"21 Lake Street,WENDOUREE VIC s",580000,12 Dec 2024,private treaty,3,1,4.0,680.0,House
"30 Corella Avenue,MELTON VIC s",520000,11 Dec 2024,private treaty,3,1,4.0,578.0,House
"89 Kent Road,PASCOE VALE VIC s",905000,11 Dec 2024,private treaty,3,1,4.0,471.0,House
"10 Hawaii Court,RYE VIC s",810000,11 Dec 2024,private treaty,3,1,4.0,534.0,House
"13 Bath Street,SWAN HILL VIC s1,",490000,11 Dec 2024,private treaty,3,1,4.0,124.0,House
"9 Hickory Street,WERRIBEE VIC s",410000,11 Dec 2024,sold prior to auction,3,1,4.0,624.0,House
"251 Greaves Street North,WERRIBEE VIC s",570000,11 Dec 2024,private treaty,3,1,4.0,624.0,House
"6 George Street,KORUMBURRA VIC s",530000,10 Dec 2024,private treaty,3,1,4.0,557.0,House
"56 Scott Street,MORTLAKE VIC s1,",32500,10 Dec 2024,private treaty,3,1,4.0,15.0,House
"70 Rathcown Road,RESERVOIR VIC s",750000,10 Dec 2024,sold prior to auction,3,1,4.0,539.0,House
"19 Helen Street,ST ALBANS VIC s",721000,10 Dec 2024,private treaty,3,1,4.0,766.0,House
"154 Murdoch Road,WANGARATTA VIC s",390000,10 Dec 2024,private treaty,3,1,4.0,556.0,House
"8 Melview Drive,WYNDHAM VALE VIC s",518000,10 Dec 2024,private treaty,3,1,4.0,560.0,House
"20 Cuthberts Road,ALFREDTON VIC s",495000,09 Dec 2024,private treaty,3,1,4.0,560.0,House
"547 WOODS ROAD,BOOLITE VIC s10.93ha",360000,09 Dec 2024,private treaty,3,1,4.0,560.0,House
"41 Bree Road,HAMILTON VIC s",290000,09 Dec 2024,private treaty,3,1,4.0,735.0,House
"540 Pascoe Vale Road,PASCOE VALE VIC s",830000,09 Dec 2024,private treaty,3,1,4.0,698.0,House
"28A Harold Road,SPRINGVALE SOUTH VIC s",811000,09 Dec 2024,private treaty,3,1,4.0,536.0,House
"160-162 Seventh Avenue,ROSEBUD VIC s",635000,08 Dec 2024,auction,3,1,4.0,787.0,House
"69 Hawker Street,AIRPORT WEST VIC s",942500,07 Dec 2024,auction,3,1,4.0,766.0,House
"27 Renown Street,BENTLEIGH VIC s",1585000,07 Dec 2024,auction,3,1,4.0,740.0,House
"2 Gairs Court,CLAYTON SOUTH VIC s",1215000,07 Dec 2024,auction,3,1,4.0,733.0,House
"2 Gairs Court,CLAYTON SOUTH VIC s",1215000,07 Dec 2024,auction,3,1,4.0,733.0,House
"42 High Street,COBURG VIC s",1215000,07 Dec 2024,auction,3,1,4.0,733.0,House
"845 High Street,EPPING VIC s",780000,07 Dec 2024,auction,3,1,4.0,596.0,House
"34 Cosier Drive,NOBLE PARK VIC s",725000,07 Dec 2024,auction,3,1,4.0,542.0,House
"15 Banbury Road,RESERVOIR VIC s",920000,07 Dec 2024,auction,3,1,4.0,542.0,House
"26 Sturdee Street,RESERVOIR VIC s",965000,07 Dec 2024,auction,3,1,4.0,886.0,House
"18 One Chain Road,SOMERVILLE VIC s",639000,07 Dec 2024,auction,3,1,4.0,535.0,House
"63 Sir Garnet Road,SURREY HILLS VIC s",2435000,07 Dec 2024,auction,3,1,4.0,662.0,House
"47 St Raphael St,AVONDALE HEIGHTS VIC s",880000,06 Dec 2024,auction,3,1,4.0,585.0,House
"41 Cootamundra Avenue,CAPEL SOUND VIC s",750000,06 Dec 2024,private treaty,3,1,4.0,731.0,House
"5 Marcus Crescent,COOLAROO VIC s",525000,06 Dec 2024,sold prior to auction,3,1,4.0,731.0,House
"4 Elizabeth Court,EMERALD VIC s2,",840000,06 Dec 2024,private treaty,3,1,4.0,780.0,House
"21 Rees Road,MELTON SOUTH VIC s",539000,06 Dec 2024,private treaty,3,1,4.0,700.0,House
"6 Mafeking Road,TRARALGON VIC s",415000,06 Dec 2024,private treaty,3,1,4.0,607.0,House
"17 Mornington Tyabb Road,TYABB VIC s",775000,06 Dec 2024,private treaty,3,1,4.0,526.0,House
"17 Mornington Tyabb Road,TYABB VIC s",775000,06 Dec 2024,private treaty,3,1,4.0,526.0,House
"73 Murdoch Road,WANGARATTA VIC s",500000,06 Dec 2024,private treaty,3,1,4.0,731.0,House
"29 Mepunga Avenue,WANGARATTA VIC s",430000,06 Dec 2024,private treaty,3,1,4.0,710.0,House
"43 Windsor Avenue,WYNDHAM VALE VIC s",450000,06 Dec 2024,private treaty,3,1,4.0,545.0,House
"47 Bayside Avenue,EDITHVALE VIC s",1310000,05 Dec 2024,sold prior to auction,3,1,4.0,725.0,House
"21 Denny Place,MELTON SOUTH VIC s",520000,05 Dec 2024,private treaty,3,1,4.0,720.0,House
"17 Parkview Avenue,GREENSBOROUGH VIC s",990000,04 Dec 2024,private treaty,3,1,4.0,581.0,House
"23 Owen Street,KENNINGTON VIC s",475000,04 Dec 2024,private treaty,3,1,4.0,625.0,House
"6 Sharpes Road,MINERS REST VIC s",485000,04 Dec 2024,private treaty,3,1,4.0,796.0,House
"119 Mary Street,MORWELL VIC s",390000,04 Dec 2024,private treaty,3,1,4.0,596.0,House
"240 Holdsworth Road,NORTH BENDIGO VIC s1,",525000,04 Dec 2024,private treaty,3,1,4.0,31.0,House
"1 Bent Court,WANTIRNA SOUTH VIC s",970000,04 Dec 2024,private treaty,3,1,4.0,31.0,House
"14 Taisho Court,WERRIBEE VIC s",565000,04 Dec 2024,private treaty,3,1,4.0,535.0,House
"171 Parer Road,AIRPORT WEST VIC s",820000,03 Dec 2024,private treaty,3,1,4.0,613.0,House
"74 Station Avenue,ST ALBANS VIC s",800000,03 Dec 2024,auction,3,1,4.0,697.0,House
"6 Millewa Way,WYNDHAM VALE VIC s",527000,03 Dec 2024,auction,3,1,4.0,542.0,House
"22 McCurdy Road,HERNE HILL VIC s",621000,02 Dec 2024,private treaty,3,1,4.0,604.0,House
"248 Ballan Road,WYNDHAM VALE VIC s",560000,02 Dec 2024,private treaty,3,1,4.0,563.0,House
"8 Sussex Road,CAULFIELD SOUTH VIC s",1315000,01 Dec 2024,auction,3,1,4.0,538.0,House
"2 Charon Court,FRANKSTON VIC s",695000,01 Dec 2024,auction,3,1,4.0,642.0,House
"54 Coburns Road,MELTON SOUTH VIC s",460000,01 Dec 2024,private treaty,3,1,4.0,602.0,House
"41 Wren Street,ALTONA VIC s",1100000,30 Nov 2024,auction,3,1,4.0,697.0,House
"5 Fairford Court,BAYSWATER NORTH VIC s",880500,30 Nov 2024,auction,3,1,4.0,805.0,House
"15 Newlands road,COBURG NORTH VIC s",900000,30 Nov 2024,auction,3,1,4.0,590.0,House
"19 Maggs Street,DONCASTER EAST VIC s",1620000,30 Nov 2024,auction,3,1,4.0,792.0,House
"5 Macclesfield Road,EMERALD VIC s1,",890000,30 Nov 2024,private treaty,3,1,4.0,414.0,House
"27 Sycamore Road,FRANKSTON SOUTH VIC s",723000,30 Nov 2024,auction,3,1,4.0,580.0,House
"140 Darren Road,KEYSBOROUGH VIC s",850000,30 Nov 2024,auction,3,1,4.0,605.0,House
"293 Childs Road,MILL PARK VIC s",633000,30 Nov 2024,auction,3,1,4.0,534.0,House
"14 Lauriston Court,MULGRAVE VIC s",972000,30 Nov 2024,auction,3,1,4.0,658.0,House
"98 Shaftesbury Parade,THORNBURY VIC s",1592500,30 Nov 2024,auction,3,1,4.0,476.0,House
"13 Williams Street,WENDOUREE VIC s",415000,30 Nov 2024,private treaty,3,1,4.0,671.0,House
"17 Hornby Street,WINDSOR VIC s",2225000,30 Nov 2024,auction,3,1,4.0,671.0,House
"1 Isaac Street,COCKATOO VIC s1,",740000,29 Nov 2024,private treaty,3,1,4.0,109.0,House
"2 Waterford Avenue,NORLANE VIC s",590000,29 Nov 2024,private treaty,3,1,4.0,670.0,House
"1 Hosking Court,PAKENHAM VIC s",630000,29 Nov 2024,private treaty,3,1,4.0,849.0,House
"76 McMahon Road,RESERVOIR VIC s",860000,29 Nov 2024,sold prior to auction,3,1,4.0,701.0,House
"4 Dole Avenue,RESERVOIR VIC s",755000,29 Nov 2024,auction,3,1,4.0,782.0,House
"130 Weeroona Street,RYE VIC s",750000,29 Nov 2024,private treaty,3,1,4.0,935.0,House
"210 Raglan Street South,BALLARAT CENTRAL VIC s",580000,28 Nov 2024,private treaty,3,1,4.0,639.0,House
"77 McConochie Street,COLERAINE VIC s1,",295000,28 Nov 2024,private treaty,3,1,4.0,35.0,House
"9 Cranbourne Drive,CRANBOURNE VIC s",590000,28 Nov 2024,private treaty,3,1,4.0,448.0,House
"24 McIvor Street,DALLAS VIC s",552000,28 Nov 2024,private treaty,3,1,4.0,607.0,House
"43 Michie St,ELMORE VIC s1,",360000,28 Nov 2024,private treaty,3,1,4.0,13.0,House
"39 Silver Street,ELTHAM VIC s1,",1020000,28 Nov 2024,private treaty,3,1,4.0,11.0,House
"21 Stanley Street,RICHMOND VIC s",3825000,28 Nov 2024,auction,3,1,4.0,420.0,House
"11 Bayside Grove,SEAFORD VIC s",700000,28 Nov 2024,private treaty,3,1,4.0,559.0,House
"18 Midholm Court,THOMASTOWN VIC s",820000,28 Nov 2024,auction,3,1,4.0,841.0,House
"23 Chingford Street,FAIRFIELD VIC s",1175000,27 Nov 2024,private treaty,3,1,4.0,557.0,House
"4 Wingala Avenue,KEYSBOROUGH VIC s",837000,27 Nov 2024,private treaty,3,1,4.0,544.0,House
"44 Charles Street,ST ALBANS VIC s",600000,27 Nov 2024,sold prior to auction,3,1,4.0,552.0,House
"57 Hertford Rd,SUNSHINE VIC s",880000,27 Nov 2024,auction,3,1,4.0,745.0,House
"54 Shanahan Parade,NEWBOROUGH VIC s",425000,26 Nov 2024,private treaty,3,1,4.0,840.0,House
"31 Wendover Avenue,NORLANE VIC s",456250,26 Nov 2024,private treaty,3,1,4.0,650.0,House
"5 Badenoch Street,BLACKBURN VIC s",1346000,25 Nov 2024,private treaty,3,1,4.0,650.0,House
"17 Inverness Road,MOUNT EVELYN VIC s2,",775000,25 Nov 2024,private treaty,3,1,4.0,385.0,House
"6 Martin Street,BOX HILL NORTH VIC s",1320000,23 Nov 2024,auction,3,1,4.0,603.0,House
"1 Lyttle Avenue,ESSENDON VIC s",1467000,23 Nov 2024,auction,3,1,4.0,668.0,House
"38 Jukes Road,FAWKNER VIC s",862500,23 Nov 2024,auction,3,1,4.0,628.0,House
"95 Glen Iris Road,GLEN IRIS VIC s",1855000,23 Nov 2024,auction,3,1,4.0,665.0,House
"9 Bataan Court,LALOR VIC s",720000,23 Nov 2024,auction,3,1,4.0,650.0,House
"12 Timberglade Drive,NOBLE PARK NORTH VIC s",735000,23 Nov 2024,auction,3,1,4.0,528.0,House
"26 Manningham Street,PARKVILLE VIC s",1820000,23 Nov 2024,auction,3,1,4.0,528.0,House
"7 Keon Parade,RESERVOIR VIC s",755000,23 Nov 2024,auction,3,1,4.0,574.0,House
"100 High Street,ARARAT VIC s1,",455000,22 Nov 2024,private treaty,3,1,4.0,11.0,House
"7 Alchera Court,CLIFTON SPRINGS VIC s",535000,22 Nov 2024,private treaty,3,1,4.0,649.0,House
"88 Plumpton Avenue,GLENROY VIC s",900000,22 Nov 2024,sold prior to auction,3,1,4.0,700.0,House
"15 Axford Road,KINGS PARK VIC s",611000,22 Nov 2024,private treaty,3,1,4.0,526.0,House
"38 Cumming Street,PAYNESVILLE VIC s",330000,22 Nov 2024,private treaty,3,1,4.0,978.0,House
"167 Belgrave Gembrook Road,SELBY VIC s",730000,22 Nov 2024,private treaty,3,1,4.0,970.0,House
"5765 South Gippsland Hwy,WELSHPOOL VIC s3,",260000,22 Nov 2024,private treaty,3,1,4.0,936.0,House
"8 Frank Court,CALIFORNIA GULLY VIC s",465000,21 Nov 2024,private treaty,3,1,4.0,853.0,House
"129 Eaglehawk Road,LONG GULLY VIC s",452000,21 Nov 2024,private treaty,3,1,4.0,613.0,House
"40 Fisherman Drive,REEFTON VIC s5,",910000,21 Nov 2024,private treaty,3,1,4.0,744.0,House
"45 Hairs Lane,BENALLA VIC s8,",680000,20 Nov 2024,private treaty,3,1,4.0,10.0,House
"5 Flint Crescent,DELAHEY VIC s",546000,20 Nov 2024,private treaty,3,1,4.0,350.0,House
"68 Caledonia Street,ST ANDREWS VIC s1,",920000,20 Nov 2024,private treaty,3,1,4.0,890.0,House
"11 Hearn Road,BROWN HILL VIC s2,",600000,19 Nov 2024,private treaty,3,1,4.0,224.0,House
"6 Hermitage Street,CHELTENHAM VIC s",1052500,19 Nov 2024,private treaty,3,1,4.0,538.0,House
"22 Leonard Street,DANDENONG VIC s",682000,19 Nov 2024,private treaty,3,1,4.0,594.0,House
"56 Ellerman Street,DIMBOOLA VIC s1,",219000,19 Nov 2024,private treaty,3,1,4.0,84.0,House
"14 Lumeah Street,NORLANE VIC s",432500,19 Nov 2024,private treaty,3,1,4.0,623.0,House
"11 The Ridgeway,PAKENHAM VIC s",618500,19 Nov 2024,private treaty,3,1,4.0,779.0,House
"12 Intervale Drive,WYNDHAM VALE VIC s",476000,19 Nov 2024,auction,3,1,4.0,529.0,House
"49 Allambanan Drive,BAYSWATER NORTH VIC s",892000,18 Nov 2024,private treaty,3,1,4.0,792.0,House
"15 Bridge Road,MELTON SOUTH VIC s",495000,18 Nov 2024,private treaty,3,1,4.0,584.0,House
"12 Sandra Court,SALE VIC s",455000,18 Nov 2024,private treaty,3,1,4.0,584.0,House
"46 Janiesleigh Road,UPPER FERNTREE GULLY VIC s1,",790000,18 Nov 2024,private treaty,3,1,4.0,59.0,House
"21 Nathalia Street,BROADMEADOWS VIC s",610000,16 Nov 2024,private treaty,3,1,4.0,578.0,House
"9 Juliana Drive,CARRUM DOWNS VIC s",700000,16 Nov 2024,auction,3,1,4.0,640.0,House
"14 Lewis Street,GLENROY VIC s",995000,16 Nov 2024,auction,3,1,4.0,683.0,House
"29 Erebus Street,KEILOR PARK VIC s",808500,16 Nov 2024,auction,3,1,4.0,506.0,House
"7 Nancye Drive,LALOR VIC s",793000,16 Nov 2024,auction,3,1,4.0,506.0,House
"22 Morshead Avenue,MOUNT WAVERLEY VIC s",1853000,16 Nov 2024,auction,3,1,4.0,822.0,House
"25 Fulham Grove,RESERVOIR VIC s",1155000,16 Nov 2024,auction,3,1,4.0,822.0,House
"186 The Boulevard,THOMASTOWN VIC s",670000,16 Nov 2024,auction,3,1,4.0,822.0,House
"30 Cumberland Crescent,THOMASTOWN VIC s",702500,16 Nov 2024,auction,3,1,4.0,742.0,House
"50 May Street,ALTONA NORTH VIC s",985000,15 Nov 2024,private treaty,3,1,4.0,696.0,House
"34 Mitchell Avenue,ALTONA NORTH VIC s",960000,15 Nov 2024,auction,3,1,4.0,677.0,House
"1139 Murray Valley Hwy,CORRYONG VIC s2.04ha",425000,15 Nov 2024,private treaty,3,1,4.0,677.0,House
"24 Talbot Street,HADFIELD VIC s",850000,15 Nov 2024,private treaty,3,1,4.0,591.0,House
"9 Lowe Crescent,SUNSHINE VIC s",649000,15 Nov 2024,auction,3,1,4.0,558.0,House
"6 Rhyll Court,WESTMEADOWS VIC s",560000,15 Nov 2024,private treaty,3,1,4.0,670.0,House
"40 Benson Street,BELGRAVE VIC s1,",820000,14 Nov 2024,private treaty,3,1,4.0,916.0,House
"63 Braund Avenue,BELL POST HILL VIC s",635000,14 Nov 2024,private treaty,3,1,4.0,633.0,House
"8 Florence Avenue,CAPEL SOUND VIC s",820000,14 Nov 2024,private treaty,3,1,4.0,612.0,House
"10 Rotorua Street,CAULFIELD SOUTH VIC s",2000000,14 Nov 2024,private treaty,3,1,4.0,738.0,House
"61 Franciscan Avenue,FRANKSTON VIC s",780000,14 Nov 2024,private treaty,3,1,4.0,656.0,House
"30 Don Street,RESERVOIR VIC s",650000,14 Nov 2024,private treaty,3,1,4.0,772.0,House
"61 Mckimmies Road,LALOR VIC s",610000,13 Nov 2024,auction,3,1,4.0,536.0,House
"16 Chelmsford Way,MELTON WEST VIC s",517000,13 Nov 2024,auction,3,1,4.0,732.0,House
"20 Miller Street,NEWCOMB VIC s",605000,13 Nov 2024,private treaty,3,1,4.0,697.0,House
"28 Bellbangra Avenue,ROSEBUD VIC s",700000,13 Nov 2024,private treaty,3,1,4.0,828.0,House
"17A Araluen Drive,SALE VIC s",410000,13 Nov 2024,private treaty,3,1,4.0,644.0,House
"15 Queens Court,WERRIBEE VIC s",615000,13 Nov 2024,auction,3,1,4.0,610.0,House
"30 Henry Street,KEILOR EAST VIC s",940000,12 Nov 2024,auction,3,1,4.0,588.0,House
"620 Thompson Road,NORLANE VIC s",477500,12 Nov 2024,private treaty,3,1,4.0,557.0,House
"38 Pardy Street,PASCOE VALE VIC s",1500000,12 Nov 2024,sold prior to auction,3,1,4.0,807.0,House
"48 Valepark Crescent,CRANBOURNE VIC s",677000,11 Nov 2024,private treaty,3,1,4.0,667.0,House
"74 Ballarat Road,HAMLYN HEIGHTS VIC s",590000,11 Nov 2024,private treaty,3,1,4.0,632.0,House
"19 Angela Drive,HOPPERS CROSSING VIC s",620000,11 Nov 2024,sold prior to auction,3,1,4.0,740.0,House
"2 North Street,KYNETON VIC s",850000,11 Nov 2024,private treaty,3,1,4.0,760.0,House
"33 Chirnside Cres,LAVERTON VIC s",590000,11 Nov 2024,private treaty,3,1,4.0,554.0,House
"1343 Geelong Road,MOUNT CLEAR VIC s",430000,11 Nov 2024,private treaty,3,1,4.0,554.0,House
"23 Glenlyon Avenue,SHEPPARTON VIC s",315000,11 Nov 2024,private treaty,3,1,4.0,675.0,House
"77 Oberon Avenue,ST ALBANS VIC s",710000,11 Nov 2024,auction,3,1,4.0,720.0,House
"83 Fifth Avenue,ALTONA NORTH VIC s",920000,10 Nov 2024,private treaty,3,1,4.0,558.0,House
"1810 Great Ocean Road,PETERBOROUGH VIC s3,",815000,10 Nov 2024,private treaty,3,1,4.0,539.0,House
"64 Maude-She Oaks Road,SHE OAKS VIC s19.02ha",1175000,10 Nov 2024,private treaty,3,1,4.0,539.0,House
"62 Marion Street,ALTONA NORTH VIC s",1105000,09 Nov 2024,auction,3,1,4.0,692.0,House
"250 Millers Road,ALTONA NORTH VIC s",780000,09 Nov 2024,auction,3,1,4.0,574.0,House
"14 Tarlee Court,ASPENDALE VIC s",1155000,09 Nov 2024,auction,3,1,4.0,561.0,House
"126 Highbury Road,BURWOOD VIC s",1100000,09 Nov 2024,auction,3,1,4.0,489.0,House
"2 Koala Court,DONCASTER EAST VIC s",1370000,09 Nov 2024,private treaty,3,1,4.0,841.0,House
"155 Fordholm Road,HAMPTON PARK VIC s",585000,09 Nov 2024,auction,3,1,4.0,841.0,House
"35 Mossfiel Drive,HOPPERS CROSSING VIC s",585000,09 Nov 2024,auction,3,1,4.0,616.0,House
"165 Mount View Road,LALOR VIC s",608500,09 Nov 2024,auction,3,1,4.0,567.0,House
"25 Caddys Road,LARA VIC s1,",712000,09 Nov 2024,private treaty,3,1,4.0,342.0,House
"554 High Street,MELTON WEST VIC s",550000,09 Nov 2024,auction,3,1,4.0,688.0,House
"2 Gordon Avenue,OAKLEIGH EAST VIC s",975000,09 Nov 2024,auction,3,1,4.0,512.0,House
"95 Spring Street,THOMASTOWN VIC s",751000,09 Nov 2024,auction,3,1,4.0,534.0,House
"22 Corio Street,BELMONT VIC s",790000,08 Nov 2024,private treaty,3,1,4.0,697.0,House
"513 Clayton Road,CLAYTON SOUTH VIC s",830300,08 Nov 2024,private treaty,3,1,4.0,904.0,House
"37 Beacon Point Road,CLIFTON SPRINGS VIC s",590000,08 Nov 2024,private treaty,3,1,4.0,585.0,House
"445 Bolgers Road,DEVON NORTH VIC s2.02ha",620000,08 Nov 2024,private treaty,3,1,4.0,585.0,House
"6A Wahgunyah Crescent,LANGWARRIN VIC s",645000,08 Nov 2024,private treaty,3,1,4.0,443.0,House
"64 Curletts Road,LARA VIC s1,",890000,08 Nov 2024,private treaty,3,1,4.0,560.0,House
"15 Kennedy Street,MARYBOROUGH VIC s1,",320000,08 Nov 2024,private treaty,3,1,4.0,12.0,House
"2/56 Nepean Highway,SEAFORD VIC s",790000,08 Nov 2024,private treaty,3,1,4.0,255.0,House
"463 Tannery Lane,STRATHFIELDSAYE VIC s1,",556000,08 Nov 2024,private treaty,3,1,4.0,70.0,House
"22 Norton Street,WANGARATTA VIC s",580000,08 Nov 2024,private treaty,3,1,4.0,720.0,House
"24 Bank St,AVENEL VIC s1,",560000,07 Nov 2024,private treaty,3,1,4.0,622.0,House
"5/95-97 Coleman Road,BORONIA VIC s",680000,07 Nov 2024,private treaty,3,1,4.0,622.0,House
"21 Moe Street,DROUIN VIC s",500000,07 Nov 2024,private treaty,3,1,4.0,622.0,House
"5 Page Court,LALOR VIC s",700000,07 Nov 2024,private treaty,3,1,4.0,674.0,House
"1190-1192 Heatherton Road,NOBLE PARK VIC s",660000,07 Nov 2024,auction,3,1,4.0,677.0,House
"9 CLARKE STREET,SEYMOUR VIC s",385000,07 Nov 2024,private treaty,3,1,4.0,677.0,House
"48 Valepark Crescent,CRANBOURNE VIC s",677000,06 Nov 2024,private treaty,3,1,4.0,667.0,House
"26 Langford St,MORWELL VIC s",325000,06 Nov 2024,private treaty,3,1,4.0,779.0,House
"3 Fontaine Street,GROVEDALE VIC s",682000,05 Nov 2024,private treaty,3,1,4.0,650.0,House
"18 Agnes Street,NOBLE PARK VIC s",920000,05 Nov 2024,private treaty,3,1,4.0,941.0,House
"41 Stubbs Avenue,NORTH GEELONG VIC s",710000,05 Nov 2024,private treaty,3,1,4.0,458.0,House
"30 Park Street,WENDOUREE VIC s1,",575000,04 Nov 2024,private treaty,3,1,4.0,11.0,House
"9 Haigh Court,ALTONA MEADOWS VIC s",671000,02 Nov 2024,auction,3,1,4.0,479.0,House
"72 Moonee Boulevard,GLENROY VIC s",761000,02 Nov 2024,auction,3,1,4.0,586.0,House
"10 Ashley Court,THOMASTOWN VIC s",652000,02 Nov 2024,auction,3,1,4.0,680.0,House
"3 Earnshaw Drive,CARRUM DOWNS VIC s",646000,01 Nov 2024,private treaty,3,1,4.0,570.0,House
"50 Scotsburn Way,ENDEAVOUR HILLS VIC s",780000,01 Nov 2024,private treaty,3,1,4.0,706.0,House
"8 Blighs Road,TRENTHAM VIC s2,",800000,01 Nov 2024,private treaty,3,1,4.0,576.0,House
"24 McNulty Drive,WENDOUREE VIC s",445000,01 Nov 2024,private treaty,3,1,4.0,590.0,House
"16 Kitson Court,ALTONA MEADOWS VIC s",710000,31 Oct 2024,private treaty,3,1,4.0,590.0,House
"10 Radium Avenue,HEPBURN SPRINGS VIC s",595000,31 Oct 2024,private treaty,3,1,4.0,935.0,House
"77 Childs Street,MELTON SOUTH VIC s",490000,31 Oct 2024,private treaty,3,1,4.0,616.0,House
"716 Skipton Street,REDAN VIC s",460000,31 Oct 2024,private treaty,3,1,4.0,907.0,House
"40 FRASER STREET,TATURA VIC s1,",475000,31 Oct 2024,private treaty,3,1,4.0,85.0,House
"8 Catherine Court,BROADFORD VIC s1,",560000,30 Oct 2024,auction,3,1,4.0,78.0,House
"52 Allambi Avenue,CAPEL SOUND VIC s",665000,30 Oct 2024,private treaty,3,1,4.0,582.0,House
"17 Everton Road,MOUNT EVELYN VIC s",700000,30 Oct 2024,private treaty,3,1,4.0,966.0,House
"15 Elizabeth Court,RESERVOIR VIC s",770000,30 Oct 2024,private treaty,3,1,4.0,534.0,House
"9 Lauraville Avenue,WERRIBEE VIC s",650000,30 Oct 2024,sold prior to auction,3,1,4.0,606.0,House
"4 King Street,YARRA GLEN VIC s1,",874000,30 Oct 2024,private treaty,3,1,4.0,35.0,House
"5 Staughton Avenue,CAPEL SOUND VIC s",650000,29 Oct 2024,private treaty,3,1,4.0,315.0,House
"37 Menana Road,GLENROY VIC s",1045000,29 Oct 2024,auction,3,1,4.0,721.0,House
"18 Church Road,NYAH VIC s1,",305000,29 Oct 2024,private treaty,3,1,4.0,28.0,House
"11 Watford Road,ST ALBANS VIC s",680000,29 Oct 2024,private treaty,3,1,4.0,534.0,House
"11 St Albans Street,ST ALBANS PARK VIC s",547500,29 Oct 2024,private treaty,3,1,4.0,561.0,House
"9 Kimberley Road,WERRIBEE VIC s",517500,29 Oct 2024,auction,3,1,4.0,564.0,House
"15 Alinga Court,CLIFTON SPRINGS VIC s",574600,28 Oct 2024,private treaty,3,1,4.0,779.0,House
"10 Marlock Street,FRANKSTON NORTH VIC s",591000,28 Oct 2024,auction,3,1,4.0,549.0,House
"30 Gunns Lane,MAGPIE VIC s5.46ha",775000,28 Oct 2024,private treaty,3,1,4.0,549.0,House
"7 Fairwyn Close,MILL PARK VIC s",740000,28 Oct 2024,auction,3,1,4.0,591.0,House
"1/19 Burnley Street,WODONGA VIC s",580000,28 Oct 2024,private treaty,3,1,4.0,490.0,House
